### Format: relation|@id|@name|@place|@highway|@route|@ref|@oneway|@maxspeed|relation_type|membertype;@id;@role|...
### Format: way|@id|@name|@place|@highway|@route|@ref|@oneway|@maxspeed|member nodes|...
### Format: node|@id|@name|@place|@highway|@route|@ref|@oneway|@maxspeed|node_lat|node_lon
node|51359284||||||||42.5084915|1.5285757
node|51359323||||||||42.5092677|1.5421978
node|51359769||||||||42.509278|1.5442022
node|51360976||||||||42.5712633|1.6084049
node|51360979||||||||42.5713213|1.6085351
node|51360980||||||||42.5714381|1.6088104
node|51360981||||||||42.5714982|1.6090784
node|51360982||||||||42.5715193|1.6093534
node|51360984||||||||42.5714978|1.6097385
node|51360985||||||||42.5714277|1.6103011
node|51360986||||||||42.5714077|1.6106834
node|51360987||||||||42.5715052|1.6111241
node|51360988||||||||42.5716049|1.6113459
node|51360990||||||||42.5717142|1.6115008
node|51360991||||||||42.5718993|1.6118216
node|51360992||||||||42.5720041|1.6121838
node|51360993||||||||42.5720234|1.6125989
node|51360994||||||||42.572031|1.6133466
node|51360995||||||||42.5720882|1.6136714
node|51360996||||||||42.5722696|1.6143425
node|51360998||||||||42.5725913|1.6153843
node|51361728||||||||42.5628308|1.5904906
node|51361816||||||||42.5601455|1.5898274
node|51361817||||||||42.5608206|1.5901884
node|51362012||||||||42.5532294|1.5886782
node|51362153||||||||42.5506457|1.5909781
node|51362569||||||||42.5421285|1.5916352
node|51362570||||||||42.5426103|1.5915818
node|51362856||||||||42.5436679|1.5917591
node|51363149||||||||42.5367471|1.5890877
node|51363244|||crossing|||||42.5338926|1.5850078
node|51363246||||||||42.5337049|1.584927
node|51363250||||||||42.5339922|1.5859666
node|51363414|||crossing|||||42.5355451|1.5854018
node|51363415||||||||42.5345045|1.5856061
node|51363565||||||||42.537243|1.5839667
node|51363567||||||||42.5372699|1.5841156
node|51363568||||||||42.537107|1.5845689
node|51363795||||||||42.5337456|1.5802588
node|51363797||||||||42.5345361|1.5809712
node|51363800|||crossing|||||42.5355375|1.5816882
node|51363884|||crossing|||||42.5316773|1.5733495
node|51364400||||||||42.5305895|1.5725083
node|51366010||||||||42.5243768|1.5625441
node|51366011||||||||42.5244917|1.5627052
node|51366015||||||||42.5247175|1.5632096
node|51366017||||||||42.524823|1.5635892
node|51366022||||||||42.5254063|1.5653895
node|51366025||||||||42.5256366|1.5658709
node|51366028||||||||42.5259213|1.5663515
node|51366154|||speed_camera|||||42.5232052|1.5615159
node|51366157||||||||42.523682|1.5619649
node|51366554||||||||42.5173308|1.554259
node|51366556||||||||42.5176595|1.5546925
node|51366564||||||||42.5203333|1.5576637
node|51366769||||||||42.5148452|1.5527446
node|51366772||||||||42.5150682|1.5528507
node|51366773||||||||42.5155398|1.5532321
node|51366775||||||||42.515878|1.553399
node|51366776||||||||42.5162758|1.5534907
node|51366858||||||||42.5138513|1.5526936
node|51367555||||||||42.5123274|1.5504618
node|51367558||||||||42.5122315|1.5503751
node|51367559||||||||42.5121596|1.5504368
node|51367563||||||||42.5121863|1.5506025
node|51367565||||||||42.5122611|1.5506217
node|51367748||||||||42.5085416|1.5447703
node|51367752||||||||42.5085216|1.5449839
node|51367755||||||||42.5082407|1.545919
node|51367756||||||||42.5081565|1.5462801
node|51367760||||||||42.5081373|1.5464762
node|51367761||||||||42.5081915|1.5469256
node|51367762||||||||42.5083506|1.5472977
node|51367763||||||||42.5084462|1.547427
node|51367764|||crossing|||||42.5087923|1.5476818
node|51367770||||||||42.5109233|1.5485149
node|51367806||||||||42.5121486|1.5505225
node|51367819||||||||42.5123272|1.550539
node|51369095||||||||42.5030088|1.5154514
node|51369096||||||||42.5031747|1.5156981
node|51369098||||||||42.5034661|1.5160983
node|51369101||||||||42.5036692|1.5165686
node|51369102||||||||42.5037482|1.5174231
node|51369106||||||||42.5036718|1.5189281
node|51369112||||||||42.5043697|1.5213952
node|51369118||||||||42.5046365|1.5230177
node|51369120||||||||42.5047372|1.5236273
node|51369123||||||||42.5048664|1.5243366
node|51369129||||||||42.5052248|1.5273077
node|51369131||||||||42.5052834|1.527596
node|51369134||||||||42.5055285|1.5296648
node|51369136||||||||42.5056118|1.5300499
node|51369145||||||||42.5063647|1.533654
node|51369148||||||||42.5070369|1.5364454
node|51369150||||||||42.5070567|1.5368624
node|51369153||||||||42.5073184|1.5384422
node|51369155||||||||42.5074015|1.5388844
node|51369157||||||||42.5075824|1.5397966
node|51369159||||||||42.5076242|1.5401203
node|51369162||||||||42.5078166|1.5413403
node|51369164||||||||42.50791|1.5417317
node|51369165||||||||42.5080302|1.5423127
node|51369168||||||||42.5081713|1.5431696
node|51369170||||||||42.5082406|1.5434863
node|51369171||||||||42.5084359|1.5439736
node|51369173||||||||42.5085321|1.5443589
node|51369221||||||||42.5037403|1.5169824
node|51371237||||||||42.5021704|1.5138069
node|51371240||||||||42.5023754|1.5141625
node|51371243||||||||42.5025057|1.5144976
node|51371246||||||||42.5027937|1.5151081
node|51371386||||||||42.4939108|1.5007425
node|51371387||||||||42.4938872|1.5008543
node|51371388||||||||42.4939961|1.5010778
node|51371389||||||||42.4941617|1.5014249
node|51371391||||||||42.4944085|1.5020514
node|51371392||||||||42.4948009|1.5029269
node|51371395||||||||42.4950557|1.5035286
node|51371400||||||||42.4950961|1.5042729
node|51371401||||||||42.4950771|1.5045819
node|51371402||||||||42.4950708|1.5048223
node|51371403||||||||42.4951024|1.5050712
node|51371404||||||||42.4952037|1.5053716
node|51371406||||||||42.4955138|1.505878
node|51371408||||||||42.4960201|1.5067449
node|51371409||||||||42.4965263|1.507483
node|51371411||||||||42.4967005|1.5077982
node|51371413||||||||42.4976427|1.5097605
node|51371415||||||||42.4979012|1.5102847
node|51371421||||||||42.4985523|1.5109863
node|51371422||||||||42.4991013|1.5114064
node|51371423||||||||42.4995138|1.5117382
node|51371425||||||||42.5005321|1.5125041
node|51371428||||||||42.5008908|1.5127576
node|51384485||||||||42.4941545|1.4995861
node|51384487||||||||42.4941227|1.4998586
node|51384488||||||||42.4941093|1.500262
node|51384490||||||||42.4940825|1.5005207
node|51384518||||||||42.4941052|1.5004606
node|51385264||||||||42.48658|1.492888
node|51385273||||||||42.4915079|1.4959566
node|51385276||||||||42.4927192|1.4970671
node|51385277||||||||42.4931874|1.4978475
node|51385279||||||||42.4936228|1.4984002
node|51385285||||||||42.4938099|1.498467
node|51385287||||||||42.4940361|1.4984354
node|51385289||||||||42.494371|1.4983122
node|51385290||||||||42.4946155|1.4982477
node|51385291||||||||42.4948929|1.4981868
node|51385292||||||||42.4950385|1.4981833
node|51385295||||||||42.4951269|1.4982273
node|51385296||||||||42.4952062|1.4983059
node|51385297||||||||42.4952471|1.4983671
node|51385298||||||||42.4952462|1.4986366
node|51385299||||||||42.4951529|1.4987349
node|51385300||||||||42.4950322|1.4987841
node|51385302||||||||42.4943723|1.4989672
node|51385304||||||||42.4942989|1.4990068
node|51385334||||||||42.4836614|1.4907492
node|51385336||||||||42.4839637|1.4909157
node|51385966||||||||42.4686839|1.492665
node|51385967||||||||42.4691989|1.4927235
node|51385970||||||||42.4697746|1.4927997
node|51385971||||||||42.4701622|1.4930524
node|51385973||||||||42.4705609|1.4931454
node|51385974||||||||42.4710939|1.4932272
node|51385976||||||||42.4720958|1.4934876
node|51385978||||||||42.4728309|1.4935077
node|51385979||||||||42.4729693|1.4934794
node|51385982||||||||42.4732204|1.4933215
node|51385983||||||||42.4734179|1.4930711
node|51385985||||||||42.4735016|1.4928784
node|51385986||||||||42.473906|1.491589
node|51385988||||||||42.4741483|1.4912142
node|51385990||||||||42.4744156|1.4909725
node|51385991||||||||42.474827|1.4907872
node|51385994||||||||42.4752355|1.4908326
node|51385996||||||||42.4755626|1.4908468
node|51385997||||||||42.4759049|1.4908553
node|51386014||||||||42.4806975|1.4894555
node|51386271||||||||42.454606|1.4868501
node|51386274||||||||42.4555157|1.4864769
node|51386275||||||||42.4558534|1.4864851
node|51386276||||||||42.4567004|1.4866601
node|51386279||||||||42.4570851|1.4868161
node|51386281||||||||42.4575868|1.4871523
node|51386282||||||||42.4578892|1.4874172
node|51386284||||||||42.4583129|1.4878813
node|51386289||||||||42.458709|1.4882402
node|51386290||||||||42.4592359|1.4886564
node|51386295||||||||42.4603676|1.4894009
node|51386309||||||||42.4642716|1.4898414
node|51386312||||||||42.4647439|1.4897436
node|51386315||||||||42.4649919|1.4898077
node|51386316||||||||42.4652418|1.4900284
node|51386319|||crossing|||||42.4654953|1.4904127
node|51386320||||||||42.4660834|1.4913148
node|51386324|||crossing|||||42.4662995|1.4915973
node|51386331||||||||42.467937|1.4925089
node|51386333||||||||42.4682072|1.4926288
node|51386340||||||||42.4533289|1.4871087
node|51386342||||||||42.4535201|1.4870939
node|51386346||||||||42.4539748|1.4870037
node|51386455||||||||42.4510009|1.486097
node|51386457||||||||42.4527569|1.4868191
node|51386536||||||||42.4495291|1.4840591
node|51386538||||||||42.4507215|1.4858147
node|51386795||||||||42.5248865|1.5638017
node|51389995||||||||42.5434212|1.7315708
node|51389997|||crossing|||||42.5437381|1.7314495
node|51389999||||||||42.5441027|1.7313686
node|51390003||||||||42.5453613|1.731023
node|51390006||||||||42.5457394|1.7310335
node|51390008|||crossing|||||42.5458789|1.7310615
node|51390010||||||||42.5460943|1.7311151
node|51390012||||||||42.5463342|1.7310804
node|51390143||||||||42.5423038|1.7338069
node|51390147||||||||42.5423238|1.7325559
node|51390150||||||||42.5425337|1.7321387
node|51390151||||||||42.5431716|1.7318094
node|51390199||||||||42.5436234|1.7336073
node|51390288|||crossing|||||42.5406609|1.7336247
node|51390673|||crossing|||||42.5417754|1.732742
node|51390674||||||||42.5419303|1.7325412
node|51390754||||||||42.5417711|1.733792
node|51390878||||||||42.5413698|1.7317523
node|51390880|||crossing|||||42.5412233|1.7323686
node|51390882||||||||42.5412022|1.7325202
node|51390883||||||||42.5412137|1.7326559
node|51390884||||||||42.5412671|1.7327816
node|51390887|||crossing|||||42.54146|1.7328241
node|51390888||||||||42.5416411|1.732811
node|51391054||||||||42.546165|1.7307619
node|51391055||||||||42.5462213|1.7306063
node|51391057||||||||42.5462884|1.7305086
node|51391058||||||||42.5465655|1.7303539
node|51391060||||||||42.546687|1.7303723
node|51391063||||||||42.5468573|1.7304947
node|51391064||||||||42.5469306|1.7306382
node|51391065||||||||42.5469625|1.7308855
node|51391067||||||||42.5469543|1.7310373
node|51391913||||||||42.5423289|1.7341344
node|51391914||||||||42.5424019|1.7343231
node|51391915||||||||42.5425009|1.7344885
node|51391916||||||||42.5425929|1.7346059
node|51392005||||||||42.543121|1.7337935
node|51392412||||||||42.538188|1.7283227
node|51392415||||||||42.5381766|1.7284982
node|51392416||||||||42.5382447|1.7286185
node|51392417||||||||42.5384048|1.7287842
node|51392418||||||||42.5388235|1.7292183
node|51392420||||||||42.5390026|1.7293895
node|51392422||||||||42.5392785|1.7295017
node|51392424||||||||42.5396756|1.7295746
node|51392426||||||||42.5402457|1.7297094
node|51392429||||||||42.5407568|1.7299235
node|51392430||||||||42.5412997|1.7301502
node|51392432||||||||42.5417533|1.7303423
node|51392434||||||||42.5422272|1.7304802
node|51392435||||||||42.5424873|1.7305412
node|51392436||||||||42.5426431|1.7306642
node|51392437||||||||42.5426834|1.7308122
node|51392439||||||||42.5426719|1.7308709
node|51392441|||crossing|||||42.5425489|1.7309289
node|51392442||||||||42.5423468|1.7308962
node|51392445|||crossing|||||42.5420998|1.7308383
node|51392447||||||||42.5416648|1.7308117
node|51392448|||crossing|||||42.5410207|1.7309017
node|51392449||||||||42.5408479|1.7309281
node|51392450|||crossing|||||42.5405238|1.731088
node|51392451||||||||42.5404686|1.7311447
node|51392455||||||||42.5404463|1.7311937
node|51392457||||||||42.5405178|1.731351
node|51392461|||crossing|||||42.5406292|1.7313469
node|51392463||||||||42.5408951|1.7313222
node|51392464|||crossing|||||42.5411544|1.7313409
node|51392466||||||||42.5415965|1.7314214
node|51392468||||||||42.5419407|1.731453
node|51392469||||||||42.5420978|1.7314936
node|51392470||||||||42.542125|1.7315914
node|51392495||||||||42.5428199|1.731528
node|51392496||||||||42.5427403|1.7315695
node|51392497||||||||42.5426418|1.7315813
node|51392498|||crossing|||||42.5422739|1.7315188
node|51392499||||||||42.5421201|1.731542
node|51392687||||||||42.5451171|1.7320089
node|51392688||||||||42.5447035|1.7319813
node|51392689||||||||42.5443376|1.7319771
node|51392690||||||||42.5439287|1.7319961
node|51392692|||crossing|||||42.5438535|1.7320134
node|51392693||||||||42.5434882|1.7322011
node|51392997||||||||42.5433868|1.7324754
node|51392998|||crossing|||||42.5432816|1.7328106
node|51392999||||||||42.5432168|1.7332806
node|51393000||||||||42.5426814|1.7333717
node|51393008||||||||42.5426286|1.7332561
node|51393009||||||||42.5426321|1.7328065
node|51393010|||crossing|||||42.5426353|1.7327616
node|51393011||||||||42.5426972|1.7325278
node|51393015||||||||42.5428197|1.7324256
node|51393769||||||||42.5387438|1.7332435
node|51394053||||||||42.5437204|1.7347166
node|51394568||||||||42.5447112|1.7327708
node|51394571||||||||42.545133|1.7327981
node|51394576||||||||42.5451687|1.7337247
node|51394577||||||||42.5442386|1.733759
node|51394578||||||||42.5442312|1.7333112
node|51394579||||||||42.5442617|1.7331422
node|51394580||||||||42.5443193|1.733018
node|51394581||||||||42.5445069|1.7328311
node|51394855||||||||42.5414331|1.7328253
node|51394856||||||||42.5414238|1.7330771
node|51394857||||||||42.5414051|1.7337302
node|51394875||||||||42.5443715|1.7339448
node|51394876|||crossing|||||42.5443847|1.734054
node|51394877||||||||42.5443919|1.7343684
node|51394878||||||||42.5444113|1.7349075
node|51394879||||||||42.5444821|1.7350614
node|51394881||||||||42.5448543|1.7354179
node|51394882||||||||42.5448993|1.7354486
node|51394884||||||||42.544972|1.7354651
node|51394887||||||||42.5456702|1.7349978
node|51394888||||||||42.5458404|1.7347567
node|51394889||||||||42.5459301|1.7345073
node|51394893||||||||42.5461162|1.7335117
node|51394894||||||||42.5461047|1.7332888
node|51394895||||||||42.5461291|1.7331729
node|51394896||||||||42.546239|1.7331347
node|51394898||||||||42.5463034|1.7331977
node|51394899||||||||42.5464295|1.7333611
node|51394900||||||||42.5465825|1.7334398
node|51394932|||crossing|||||42.5404669|1.733599
node|51394934||||||||42.5399187|1.7334754
node|51394935|||crossing|||||42.5390572|1.7332946
node|51394938||||||||42.53885|1.7332515
node|51394939||||||||42.5385161|1.7332851
node|51394941||||||||42.5382525|1.7332431
node|51395377||||||||42.5443975|1.7346243
node|51395506||||||||42.5436709|1.7348966
node|51395626||||||||42.5429619|1.7340687
node|51396271||||||||42.5470103|1.7004824
node|51396360||||||||42.544207|1.7007102
node|51396361||||||||42.5443973|1.70077
node|51396363||||||||42.5444729|1.7008162
node|51396365||||||||42.5446656|1.7010666
node|51396367||||||||42.5448775|1.7012166
node|51396369||||||||42.5450686|1.701251
node|51396370||||||||42.5454332|1.7011175
node|51396371||||||||42.5456986|1.7009543
node|51396373||||||||42.5459412|1.7009335
node|51396374||||||||42.5463143|1.7008391
node|51396375||||||||42.5466178|1.7007618
node|51396377||||||||42.5469012|1.7005782
node|51396378||||||||42.5470861|1.7004976
node|51396399||||||||42.547146|1.7005803
node|51396983||||||||42.5353739|1.7018519
node|51396985||||||||42.5356964|1.701869
node|51396986||||||||42.5361771|1.7017746
node|51396989||||||||42.5365376|1.7016716
node|51396991||||||||42.5368538|1.7014828
node|51396992||||||||42.5371637|1.701294
node|51396993||||||||42.537537|1.7012225
node|51396996||||||||42.5378594|1.7012167
node|51396997||||||||42.5381186|1.701251
node|51396999||||||||42.538386|1.7012723
node|51397000||||||||42.5386534|1.7012279
node|51397003||||||||42.5389346|1.7012039
node|51397004||||||||42.5392647|1.7012857
node|51397005||||||||42.5394467|1.7013283
node|51397008||||||||42.5395985|1.7012854
node|51397009||||||||42.5398284|1.70118
node|51397010||||||||42.5400523|1.7011183
node|51397012||||||||42.5405479|1.7011649
node|51397013||||||||42.5407073|1.7011984
node|51397015||||||||42.5409506|1.7013064
node|51397016||||||||42.5412926|1.7014687
node|51397017||||||||42.5415123|1.7015533
node|51397019||||||||42.5417128|1.7015483
node|51397021||||||||42.5419904|1.7014545
node|51397022||||||||42.542181|1.7013534
node|51397024||||||||42.5425535|1.7011836
node|51397026||||||||42.542983|1.7010353
node|51397027||||||||42.5432747|1.7008921
node|51397028||||||||42.5434965|1.7007926
node|51397029||||||||42.5437134|1.7007362
node|51397032||||||||42.543971|1.7006888
node|51397034||||||||42.5446058|1.7009809
node|51399265||||||||42.5055235|1.52796
node|51399266||||||||42.5057637|1.5287723
node|51399269||||||||42.5058671|1.5290889
node|51399270||||||||42.5065361|1.5300747
node|51399272||||||||42.5068539|1.5305378
node|51399273||||||||42.5070557|1.5310713
node|51399275||||||||42.5072614|1.5316668
node|51399277||||||||42.5073314|1.5318138
node|51399278||||||||42.5083449|1.5324781
node|51399285||||||||42.5082862|1.5292505
node|51399289||||||||42.5062756|1.5310733
node|51399292||||||||42.5066578|1.5319296
node|51399296||||||||42.5073649|1.5281932
node|51399299||||||||42.5062305|1.5296246
node|51399303||||||||42.5074382|1.5299657
node|51399304||||||||42.5070497|1.5294229
node|51399306||||||||42.5067345|1.5289761
node|51399308||||||||42.5064252|1.5285359
node|51399309||||||||42.5059063|1.5291673
node|51399325||||||||42.5079906|1.5326949
node|51399335||||||||42.5077685|1.531603
node|51399337||||||||42.5075663|1.531152
node|51399339||||||||42.507461|1.5300197
node|51399365||||||||42.5070621|1.532601
node|51399367||||||||42.5080801|1.5341454
node|51399377||||||||42.5076338|1.5285068
node|51399381||||||||42.5057595|1.5307436
node|51399398||||||||42.507429|1.5324074
node|51399406||||||||42.5082479|1.5314127
node|51399409||||||||42.5075814|1.5320398
node|51399411||||||||42.5071958|1.5327928
node|51399601||||||||42.5068366|1.5320011
node|51399602||||||||42.5072738|1.5316989
node|51400247||||||||42.5089102|1.5288453
node|51400250||||||||42.5088501|1.5290521
node|51400253||||||||42.5082946|1.5304779
node|51400254||||||||42.5082277|1.5311164
node|51400257||||||||42.5084844|1.5340207
node|51400259||||||||42.5085142|1.5344558
node|51400273||||||||42.5090053|1.5433545
node|51400276||||||||42.5091253|1.5439374
